Unnamed: 0,supply_id,parent_id,priority,start_day,end_date,estdur,device_type,battery_type,d_estdur
1646,H13833969,H13833913,1,1/11/2022,30/11/2022,12,GENERATOR,POW|JSU,1.5
1647,H13833971,H13833913,1,1/11/2022,30/11/2022,12,DRAWWORK,JSU|NAJ|LEK|POW,0.5
1648,H13833973,H13833913,1,1/11/2022,30/11/2022,18,DRAWWORK,LEK|POW|NAJ,2.0
1649,H13833975,H13833913,1,1/11/2022,30/11/2022,12,MUDPUMP,ZSF|NAJ|JSU,1.0
1650,H13833977,H13833913,1,1/11/2022,30/11/2022,2,DRAWWORK,NAJ|JSU|LEK,2.0
1651,H13833979,H13833913,1,1/11/2022,30/11/2022,12,DRILL,ZSF|NAJ|POW,1.5
1652,H13833981,H13833913,1,1/11/2022,30/11/2022,2,DRILL,JSU|ZSF|LEK,1.0
1653,H13833983,H13833913,1,1/11/2022,30/11/2022,41,DRAWWORK,JSU|ZSF|LEK,1.0
1654,H13833985,H13833913,1,1/11/2022,30/11/2022,3,DIESEL,POW|LEK,1.5
1655,H13833987,H13833913,1,1/11/2022,30/11/2022,12,DIESEL,POW,0.5
1656,H13833989,H13833913,1,1/11/2022,30/11/2022,62,GENERATOR,JSU,0.5
1657,H13833991,H13833913,1,1/11/2022,30/11/2022,53,DRILL,JSU,1.0
1658,H13833993,H13833913,1,1/11/2022,30/11/2022,28,DRAWWORK,NAJ|ZSF|POW,1.0
1659,H13833995,H13833913,1,1/11/2022,30/11/2022,33,DRILL,LEK|POW|NAJ|ZSF,2.0
1660,H13833997,H13833913,1,1/11/2022,30/11/2022,49,DIESEL,NAJ|ZSF|LEK,1.5
1661,H13833999,H13833913,1,1/11/2022,30/11/2022,11,DRILL,POW,1.0
1662,H13834001,H13833913,1,1/11/2022,30/11/2022,52,DRAWWORK,NAJ|JSU|POW|ZSF,1.0
1663,H13834003,H13833913,1,1/11/2022,30/11/2022,12,DIESEL,ZSF|NAJ|LEK,1.5
1664,H13834005,H13833913,1,1/11/2022,30/11/2022,23,GENERATOR,ZSF|POW,0.5
1665,H13834007,H13833913,1,1/11/2022,30/11/2022,8,GENERATOR,NAJ|LEK|JSU|POW,0.5
1666,H13834009,H13833913,1,1/11/2022,30/11/2022,42,DRAWWORK,JSU|LEK,1.0
1667,H13834011,H13833913,1,1/11/2022,30/11/2022,48,DIESEL,NAJ|LEK,0.5
1668,H13834013,H13833913,1,1/11/2022,30/11/2022,38,DRILL,LEK,1.0
1669,H13834015,H13833913,1,1/11/2022,30/11/2022,69,MUDPUMP,JSU|NAJ|ZSF|LEK,2.0
1670,H13834017,H13833913,1,1/11/2022,30/11/2022,49,GENERATOR,NAJ|ZSF|POW,2.0
1671,H13834019,H13833913,1,1/11/2022,30/11/2022,23,DIESEL,POW,0.5
1672,H13834021,H13833913,1,1/11/2022,30/11/2022,12,GENERATOR,LEK|JSU|ZSF|POW,1.0
1673,H13834023,H13833913,1,1/11/2022,30/11/2022,10,DRAWWORK,LEK|POW|ZSF,1.0
1674,H13834025,H13833913,1,1/11/2022,30/11/2022,12,DRAWWORK,POW|LEK|JSU|ZSF,0.5
1675,H13834027,H13833913,1,1/11/2022,30/11/2022,30,DRAWWORK,LEK,1.0
1676,H13834029,H13833913,1,1/11/2022,30/11/2022,12,DIESEL,LEK|POW|NAJ|ZSF,1.5
1677,H13834031,H13833913,1,1/11/2022,30/11/2022,42,DRAWWORK,LEK,0.5
1678,H13834033,H13833913,1,1/11/2022,30/11/2022,61,GENERATOR,NAJ,0.5
1679,H13834035,H13833913,1,1/11/2022,30/11/2022,21,DRAWWORK,ZSF|NAJ,1.5
1680,H13834037,H13833913,1,1/11/2022,30/11/2022,29,MUDPUMP,JSU|ZSF|NAJ|POW,1.0
1681,H13834039,H13833913,1,1/11/2022,30/11/2022,13,GENERATOR,NAJ|JSU,0.5
1682,H13834041,H13833913,1,1/11/2022,30/11/2022,33,MUDPUMP,POW|JSU|ZSF,0.5
1683,H13834043,H13833913,1,1/11/2022,30/11/2022,50,MUDPUMP,POW|NAJ,1.0
1684,H13834045,H13833913,1,1/11/2022,30/11/2022,52,MUDPUMP,NAJ,2.0
1685,H13834047,H13833913,1,1/11/2022,30/11/2022,51,DIESEL,JSU|POW,1.5
1686,H13834049,H13833913,1,1/11/2022,30/11/2022,12,GENERATOR,LEK,0.5
1687,H13834051,H13833913,1,1/11/2022,30/11/2022,2,DIESEL,POW,2.0
1688,H13834053,H13833913,1,1/11/2022,30/11/2022,19,DRILL,POW|ZSF|NAJ|LEK,0.5
1689,H13834055,H13833913,1,1/11/2022,30/11/2022,13,GENERATOR,NAJ,1.0
1690,H13834057,H13833913,1,1/11/2022,30/11/2022,22,DIESEL,JSU,2.0
1691,H13834059,H13833913,1,1/11/2022,30/11/2022,48,DRAWWORK,LEK,2.0
1692,H13834061,H13833913,1,1/11/2022,30/11/2022,13,DRILL,POW|ZSF|NAJ,0.5
1693,H13834063,H13833913,1,1/11/2022,30/11/2022,68,GENERATOR,JSU|LEK|POW,1.0
1694,H13834065,H13833913,1,1/11/2022,30/11/2022,33,DRAWWORK,NAJ|ZSF,1.0
1695,H13834067,H13833913,1,1/11/2022,30/11/2022,31,DRAWWORK,ZSF|JSU|POW,0.5
1696,H13834069,H13833913,1,1/11/2022,30/11/2022,61,GENERATOR,ZSF|JSU|POW|LEK,1.0
1697,H13834071,H13833913,1,1/11/2022,30/11/2022,20,DIESEL,LEK|JSU|NAJ|ZSF,1.5
1698,H13834073,H13833913,1,1/11/2022,30/11/2022,29,GENERATOR,JSU|NAJ,0.5
1699,H13834075,H13833913,1,1/11/2022,30/11/2022,28,MUDPUMP,LEK|POW|NAJ|ZSF,0.5
1700,H13834077,H13833913,1,1/11/2022,30/11/2022,32,GENERATOR,POW|NAJ|LEK,1.5
1701,H13834079,H13833913,1,1/11/2022,30/11/2022,52,DRAWWORK,POW|LEK|NAJ,1.0
1702,H13834081,H13833913,1,15/11/2022,15/12/2022,50,MUDPUMP,POW|NAJ|JSU,0.5
1703,H13834083,H13833913,1,15/11/2022,15/12/2022,11,DIESEL,LEK|NAJ|JSU,0.5
1704,H13834085,H13833913,1,15/11/2022,15/12/2022,12,DRAWWORK,POW,1.0
1705,H13834087,H13833913,1,15/11/2022,15/12/2022,29,DRILL,JSU|POW|ZSF,2.0
1706,H13834089,H13833913,1,15/11/2022,15/12/2022,31,DRAWWORK,JSU|POW|LEK|ZSF,1.5
1707,H13834091,H13833913,1,15/11/2022,15/12/2022,13,DRILL,NAJ,0.5
1708,H13834093,H13833913,1,15/11/2022,15/12/2022,48,GENERATOR,LEK,2.0
1709,H13834095,H13833913,1,15/11/2022,15/12/2022,30,MUDPUMP,LEK,1.0
1710,H13834097,H13833913,1,15/11/2022,15/12/2022,31,GENERATOR,JSU|POW|NAJ|LEK,2.0
1711,H13834099,H13833913,1,15/11/2022,15/12/2022,10,MUDPUMP,ZSF,1.5
1712,H13834101,H13833913,1,15/11/2022,15/12/2022,22,DRILL,JSU,1.0
1713,H13834103,H13833913,1,15/11/2022,15/12/2022,12,DIESEL,ZSF|POW|NAJ|JSU,1.0
1714,H13834105,H13833913,1,15/11/2022,15/12/2022,29,GENERATOR,JSU,1.5
1715,H13834107,H13833913,1,15/11/2022,15/12/2022,23,DRILL,ZSF,0.5
1716,H13834109,H13833913,1,15/11/2022,15/12/2022,11,GENERATOR,LEK|POW|ZSF,0.5
1717,H13834111,H13833913,1,15/11/2022,15/12/2022,53,DRILL,ZSF|POW|LEK|JSU,1.0
1718,H13834113,H13833913,1,15/11/2022,15/12/2022,62,MUDPUMP,NAJ|POW|JSU,1.5
1719,H13834115,H13833913,1,15/11/2022,15/12/2022,12,MUDPUMP,ZSF|NAJ|JSU,0.5
1720,H13834117,H13833913,1,15/11/2022,15/12/2022,63,GENERATOR,LEK,0.5
1721,H13834119,H13833913,1,15/11/2022,15/12/2022,2,GENERATOR,JSU,1.5
1722,H13834121,H13833913,1,15/11/2022,15/12/2022,32,DRAWWORK,LEK|POW|JSU|NAJ,1.0
1723,H13834123,H13833913,1,15/11/2022,15/12/2022,28,MUDPUMP,POW|JSU,0.5
1724,H13834125,H13833913,1,15/11/2022,15/12/2022,12,DIESEL,POW|LEK|JSU|NAJ,0.5
1725,H13834127,H13833913,1,15/11/2022,15/12/2022,8,GENERATOR,POW,1.0
1726,H13834129,H13833913,1,15/11/2022,15/12/2022,12,MUDPUMP,POW|JSU|NAJ|LEK,2.0
1727,H13834131,H13833913,1,15/11/2022,15/12/2022,9,DIESEL,POW|JSU,1.5
1728,H13834133,H13833913,1,15/11/2022,15/12/2022,21,DIESEL,NAJ|JSU|LEK|POW,0.5
1729,H13834135,H13833913,1,15/11/2022,15/12/2022,13,DRAWWORK,ZSF|JSU|NAJ|LEK,2.0
1730,H13834137,H13833913,1,15/11/2022,15/12/2022,61,DRILL,NAJ|LEK|JSU,0.5
1731,H13834139,H13833913,1,15/11/2022,15/12/2022,31,DRILL,JSU|NAJ|ZSF|LEK,1.0
1732,H13834141,H13833913,1,15/11/2022,15/12/2022,61,DRAWWORK,POW|ZSF|JSU,2.0
1733,H13834143,H13833913,1,15/11/2022,15/12/2022,8,DIESEL,NAJ|ZSF|POW,2.0
1734,H13834145,H13833913,1,15/11/2022,15/12/2022,41,DRAWWORK,NAJ,0.5
1735,H13834147,H13833913,1,15/11/2022,15/12/2022,11,DRILL,LEK|POW,1.0
1736,H13834149,H13833913,1,15/11/2022,15/12/2022,2,DIESEL,JSU|POW|LEK|NAJ,1.0
1737,H13834151,H13833913,1,15/11/2022,15/12/2022,3,DRILL,LEK|NAJ|POW|ZSF,0.5
1738,H13834153,H13833913,1,15/11/2022,15/12/2022,33,MUDPUMP,JSU|POW|ZSF,1.0
1739,H13834155,H13833913,1,15/11/2022,15/12/2022,2,DRILL,ZSF|JSU|LEK,1.5
1740,H13834157,H13833913,1,15/11/2022,15/12/2022,31,DIESEL,NAJ|JSU,0.5
1741,H13834159,H13833913,1,15/11/2022,15/12/2022,62,DRAWWORK,LEK|NAJ|POW,0.5
1742,H13834161,H13833913,1,15/11/2022,15/12/2022,10,DRAWWORK,ZSF,1.5
1743,H13834163,H13833913,1,15/11/2022,15/12/2022,28,DIESEL,LEK|POW,1.0
1744,H13834165,H13833913,1,15/11/2022,15/12/2022,50,MUDPUMP,LEK|POW|NAJ|ZSF,0.5
1745,H13834167,H13833913,1,15/11/2022,15/12/2022,22,DIESEL,LEK|JSU,0.5
1746,H13834169,H13833913,1,15/11/2022,15/12/2022,13,GENERATOR,LEK|ZSF|NAJ|JSU,1.0
1747,H13834171,H13833913,1,15/11/2022,15/12/2022,40,GENERATOR,LEK|JSU|NAJ,2.0
1748,H13834173,H13833913,1,15/11/2022,15/12/2022,51,DIESEL,POW,1.5
1749,H13834175,H13833913,1,15/11/2022,15/12/2022,31,DRAWWORK,NAJ,0.5
1750,H13834177,H13833913,1,15/11/2022,15/12/2022,32,MUDPUMP,ZSF|NAJ|JSU|POW,2.0
1751,H13834179,H13833913,1,15/11/2022,15/12/2022,30,DRILL,JSU|LEK,1.0
1752,H13834181,H13833913,1,15/11/2022,15/12/2022,49,GENERATOR,ZSF|JSU|POW,2.0
1753,H13834183,H13833913,1,15/11/2022,15/12/2022,63,MUDPUMP,LEK,1.5
1754,H13834185,H13833913,1,15/11/2022,15/12/2022,42,DRAWWORK,NAJ,1.0
1755,H13834187,H13833913,1,15/11/2022,15/12/2022,32,DIESEL,LEK|JSU|NAJ,1.0
1756,H13834189,H13833913,1,15/11/2022,15/12/2022,41,DRILL,NAJ|LEK,1.5
1757,H13834191,H13833913,1,15/11/2022,15/12/2022,22,MUDPUMP,JSU|NAJ|POW|LEK,0.5
1758,H13834193,H13833913,1,15/11/2022,15/12/2022,9,GENERATOR,LEK,0.5
1759,H13834195,H13833913,1,15/11/2022,15/12/2022,13,DIESEL,ZSF|NAJ,1.0
1760,H13834197,H13833913,1,15/11/2022,15/12/2022,3,DRILL,POW|LEK,1.0
1761,H13834199,H13833913,1,15/11/2022,15/12/2022,2,DIESEL,NAJ|ZSF|POW,2.0
1762,H13834201,H13833913,1,15/11/2022,15/12/2022,12,DRAWWORK,LEK|JSU|POW|NAJ,1.5
1763,H13834203,H13833913,1,15/11/2022,15/12/2022,50,GENERATOR,NAJ,1.0
1764,H13834205,H13833913,1,15/11/2022,15/12/2022,10,DIESEL,LEK|ZSF,1.0
1765,H13834207,H13833913,1,15/11/2022,15/12/2022,42,DRILL,ZSF|POW|NAJ,1.5
1766,H13834209,H13833913,1,15/11/2022,15/12/2022,20,MUDPUMP,ZSF|NAJ|JSU|LEK,0.5
1767,H13834211,H13833913,1,15/11/2022,15/12/2022,11,DRAWWORK,JSU|LEK,0.5
1768,H13834213,H13833913,1,15/11/2022,15/12/2022,41,DRILL,POW|ZSF|NAJ|JSU,1.0
1769,H13834215,H13833913,1,15/11/2022,15/12/2022,30,DRILL,ZSF|NAJ|LEK|JSU,0.5
1770,H13834217,H13833913,1,15/11/2022,15/12/2022,40,DRAWWORK,LEK|JSU|POW|NAJ,1.0
1771,H13834219,H13833913,1,15/11/2022,15/12/2022,29,MUDPUMP,ZSF|LEK,2.0
1772,H13834221,H13833913,1,15/11/2022,15/12/2022,18,DIESEL,ZSF|JSU,2.0
1773,H13834223,H13833913,1,15/11/2022,15/12/2022,21,DIESEL,LEK,0.5
1774,H13834225,H13833913,1,15/11/2022,15/12/2022,28,GENERATOR,ZSF|LEK|JSU,1.0
1775,H13834227,H13833913,1,15/11/2022,15/12/2022,22,DRILL,POW,1.0
1776,H13834229,H13833913,1,15/11/2022,15/12/2022,21,DRAWWORK,LEK|NAJ|ZSF|JSU,0.5
1777,H13834231,H13833913,1,15/11/2022,15/12/2022,68,GENERATOR,NAJ|POW,1.0
1778,H13834233,H13833913,1,15/11/2022,15/12/2022,31,MUDPUMP,ZSF|NAJ,1.5
1779,H13834235,H13833913,1,15/11/2022,15/12/2022,20,MUDPUMP,POW,0.5
1780,H13834237,H13833913,1,15/11/2022,15/12/2022,62,DRAWWORK,ZSF|JSU|POW|NAJ,0.5
1781,H13834239,H13833913,1,15/11/2022,15/12/2022,52,DIESEL,ZSF,1.5
1782,H13834241,H13833913,1,15/11/2022,15/12/2022,13,DRAWWORK,LEK|JSU|NAJ|POW,1.0
1783,H13834243,H13833913,1,15/11/2022,15/12/2022,31,MUDPUMP,POW,0.5
1784,H13834245,H13833913,1,15/11/2022,15/12/2022,12,DIESEL,JSU|LEK|NAJ|ZSF,0.5
1785,H13834247,H13833913,1,15/11/2022,15/12/2022,43,MUDPUMP,JSU|POW|NAJ|ZSF,1.0
1786,H13834249,H13833913,1,15/11/2022,15/12/2022,11,MUDPUMP,NAJ|ZSF,2.0
1787,H13834251,H13833913,1,15/11/2022,15/12/2022,22,MUDPUMP,POW,1.5
1788,H13834253,H13833913,1,15/11/2022,15/12/2022,42,GENERATOR,NAJ|JSU,0.5
1789,H13834255,H13833913,1,15/11/2022,15/12/2022,52,DRAWWORK,JSU,2.0
1790,H13834257,H13833913,1,15/11/2022,15/12/2022,22,GENERATOR,POW|ZSF|LEK|JSU,0.5
1791,H13834259,H13833913,1,15/11/2022,15/12/2022,22,DRILL,POW|NAJ,1.0
1792,H13834261,H13833913,1,15/11/2022,15/12/2022,11,DRILL,POW|NAJ|ZSF|LEK,2.0
1793,H13834263,H13833913,1,15/11/2022,15/12/2022,22,DIESEL,LEK,2.0
1794,H13834265,H13833913,1,15/11/2022,15/12/2022,41,GENERATOR,NAJ|POW|JSU,0.5
1795,H13834267,H13833913,1,15/11/2022,15/12/2022,21,DRAWWORK,LEK|ZSF,1.0
1796,H13834269,H13833913,1,15/11/2022,15/12/2022,8,GENERATOR,ZSF|NAJ|JSU|LEK,1.0
1797,H13834271,H13833913,1,15/11/2022,15/12/2022,9,DRILL,ZSF|LEK|POW|JSU,0.5
1798,H13834273,H13833913,1,15/11/2022,15/12/2022,31,DRAWWORK,POW|NAJ|LEK,1.0
1799,H13834275,H13833913,1,15/11/2022,15/12/2022,12,GENERATOR,POW|ZSF|JSU|LEK,2.0
1800,H13834277,H13833913,1,15/11/2022,15/12/2022,12,DIESEL,NAJ|POW,1.5
1801,H13834279,H13833913,1,15/11/2022,15/12/2022,63,DIESEL,LEK|NAJ|POW,1.0
1802,H13834281,H13833913,1,15/11/2022,15/12/2022,31,DRILL,JSU|ZSF,1.0
1803,H13834283,H13833913,1,15/11/2022,15/12/2022,21,MUDPUMP,POW|LEK|JSU|NAJ,1.5
1804,H13834285,H13833913,1,15/11/2022,15/12/2022,62,GENERATOR,NAJ,0.5
1805,H13834287,H13833913,1,15/11/2022,15/12/2022,42,DRILL,POW|JSU|ZSF,0.5
1806,H13834289,H13833913,1,15/11/2022,15/12/2022,3,GENERATOR,LEK|POW,1.0
1807,H13834291,H13833913,1,15/11/2022,15/12/2022,52,DRILL,NAJ,0.5
1808,H13834293,H13833913,1,15/11/2022,15/12/2022,29,DRILL,JSU|POW|NAJ,1.0
1809,H13834295,H13833913,1,15/11/2022,15/12/2022,12,DRILL,POW|LEK,2.0
1810,H13834297,H13833913,1,15/11/2022,15/12/2022,13,DRILL,NAJ|LEK,2.0
1811,H13834299,H13833913,1,15/11/2022,15/12/2022,23,DRAWWORK,NAJ|ZSF|POW|LEK,0.5
1812,H13834301,H13833913,1,15/11/2022,15/12/2022,53,DRILL,ZSF|LEK|NAJ|POW,1.0
1813,H13834303,H13833913,1,15/11/2022,15/12/2022,52,DRAWWORK,LEK,1.0
1814,H13834305,H13833913,1,15/11/2022,15/12/2022,10,DRILL,NAJ|LEK,0.5
1815,H13834307,H13833913,1,15/11/2022,15/12/2022,42,GENERATOR,LEK|POW,1.0
1816,H13834309,H13833913,1,15/11/2022,15/12/2022,11,DIESEL,LEK|NAJ|ZSF,1.5
1817,H13834311,H13833913,1,15/11/2022,15/12/2022,63,DIESEL,ZSF|NAJ|LEK|JSU,0.5
1818,H13834313,H13833913,1,15/11/2022,15/12/2022,39,MUDPUMP,POW,0.5
1819,H13834315,H13833913,1,15/11/2022,15/12/2022,49,DRAWWORK,NAJ|JSU|POW|LEK,1.5
1820,H13834317,H13833913,1,15/11/2022,15/12/2022,48,DRILL,POW|JSU|LEK,1.0
1821,H13834319,H13833913,1,15/11/2022,15/12/2022,32,GENERATOR,POW|ZSF|NAJ|LEK,0.5
1822,H13834321,H13833913,1,15/11/2022,15/12/2022,31,DRAWWORK,ZSF|LEK|JSU|NAJ,0.5
1823,H13834323,H13833913,1,15/11/2022,15/12/2022,61,DIESEL,LEK|ZSF|NAJ|JSU,1.0
1824,H13834325,H13833913,1,15/11/2022,15/12/2022,29,MUDPUMP,NAJ|ZSF|LEK|POW,2.0
1825,H13834327,H13833913,1,15/11/2022,15/12/2022,21,GENERATOR,LEK,1.5
1826,H13834329,H13833913,1,15/11/2022,15/12/2022,12,DIESEL,LEK|POW|ZSF|NAJ,0.5
1827,H13834331,H13833913,1,15/11/2022,15/12/2022,31,MUDPUMP,NAJ|LEK|ZSF|JSU,2.0
1828,H13834333,H13833913,1,15/11/2022,15/12/2022,38,MUDPUMP,LEK|JSU|NAJ,0.5
1829,H13834335,H13833913,1,15/11/2022,15/12/2022,11,GENERATOR,POW,1.0
1830,H13834337,H13833913,1,15/11/2022,15/12/2022,22,DIESEL,JSU|NAJ,2.0
1831,H13834347,,1,1/12/2022,30/12/2022,40,DIESEL,POW|NAJ,2.0
1832,H13834351,,1,1/12/2022,30/12/2022,11,MUDPUMP,NAJ,0.5
1833,H13834353,,1,1/12/2022,30/12/2022,50,MUDPUMP,NAJ|ZSF|LEK,1.0
1834,H13834355,,1,1/12/2022,30/12/2022,13,DIESEL,POW|NAJ|ZSF,1.0
1835,H13834357,,1,1/12/2022,30/12/2022,50,MUDPUMP,NAJ|POW|LEK,0.5
1836,H13834359,,1,1/12/2022,30/12/2022,62,DRILL,JSU,1.0
1837,H13834362,H13834359,1,1/12/2022,30/12/2022,21,MUDPUMP,ZSF|NAJ,1.5
1838,H13834365,H13834359,1,1/12/2022,30/12/2022,31,MUDPUMP,POW,0.5
1839,H13834368,H13834359,1,1/12/2022,30/12/2022,31,MUDPUMP,NAJ,0.5
1840,H13834371,,1,1/12/2022,30/12/2022,41,MUDPUMP,POW|LEK|ZSF,1.5
1841,H13834376,H13834371,1,1/12/2022,30/12/2022,41,GENERATOR,LEK,1.0
1842,H13834381,H13834371,1,1/12/2022,30/12/2022,43,MUDPUMP,ZSF|POW|NAJ,0.5
1843,H13834386,H13834371,1,1/12/2022,30/12/2022,41,DRILL,NAJ|LEK|ZSF,0.5
1844,H13834391,H13834371,1,1/12/2022,30/12/2022,11,DRAWWORK,JSU|NAJ|POW|LEK,1.0
1845,H13834396,H13834371,1,1/12/2022,30/12/2022,48,DRILL,NAJ|JSU|ZSF|LEK,2.0
1846,H13834401,H13834371,1,1/12/2022,30/12/2022,29,GENERATOR,LEK|NAJ|JSU|ZSF,1.5
1847,H13834406,H13834371,1,1/12/2022,30/12/2022,10,DRAWWORK,JSU,0.5
1848,H13834411,H13834371,1,1/12/2022,30/12/2022,18,DRAWWORK,NAJ|ZSF,2.0
1849,H13834416,,1,1/12/2022,30/12/2022,2,MUDPUMP,JSU|NAJ|LEK|ZSF,1.0
1850,H13834420,H13834416,1,1/12/2022,30/12/2022,13,DRAWWORK,LEK|ZSF,2.0
1851,H13834424,H13834416,1,1/12/2022,30/12/2022,12,DRILL,JSU,1.5
1852,H13834428,H13834416,1,1/12/2022,30/12/2022,22,DRILL,JSU,1.0
1853,H13834432,H13834416,1,1/12/2022,30/12/2022,12,DRAWWORK,JSU|NAJ|POW|ZSF,1.0
1854,H13834436,H13834416,1,1/12/2022,30/12/2022,43,DIESEL,NAJ,1.5
1855,H13834440,H13834416,1,1/12/2022,30/12/2022,33,DIESEL,NAJ|LEK|POW|ZSF,0.5
1856,H13834444,H13834416,1,1/12/2022,30/12/2022,41,GENERATOR,POW,0.5
1857,H13834448,H13834416,1,1/12/2022,30/12/2022,12,DRILL,POW|NAJ|JSU|ZSF,1.0
1858,H13834452,H13834416,1,1/12/2022,30/12/2022,23,DRAWWORK,ZSF|JSU|POW|LEK,1.0
1859,H13834456,H13834416,1,1/12/2022,30/12/2022,12,DRILL,NAJ|LEK|JSU,2.0
1860,H13834460,H13834416,1,1/12/2022,30/12/2022,32,DIESEL,LEK|POW|NAJ,1.5
1861,H13834464,,1,1/12/2022,30/12/2022,2,DRILL,LEK|ZSF,1.0
1862,H13834467,H13834464,1,1/12/2022,30/12/2022,12,DRAWWORK,LEK|JSU|NAJ,1.0
1863,H13834470,H13834464,1,1/12/2022,30/12/2022,12,DIESEL,POW|ZSF|NAJ|LEK,1.5
1864,H13834473,H13834464,1,1/12/2022,30/12/2022,12,GENERATOR,POW|JSU|NAJ,0.5
1865,H13834476,H13834464,1,1/12/2022,30/12/2022,13,GENERATOR,LEK,0.5
1866,H13834479,H13834464,1,1/12/2022,30/12/2022,11,DRAWWORK,NAJ|POW|LEK,1.0
1867,H13834482,H13834464,1,1/12/2022,30/12/2022,42,DIESEL,LEK,0.5
1868,H13834485,H13834464,1,1/12/2022,30/12/2022,59,DRILL,JSU,1.0
1869,H13834488,H13834464,1,1/12/2022,30/12/2022,42,MUDPUMP,LEK|ZSF|JSU,2.0
1870,H13834491,H13834464,1,1/12/2022,30/12/2022,60,GENERATOR,POW|ZSF|LEK,2.0
1871,H13834494,H13834464,1,1/12/2022,30/12/2022,8,DIESEL,NAJ|LEK|ZSF|POW,0.5
1872,H13834497,H13834464,1,1/12/2022,30/12/2022,12,GENERATOR,POW,1.0
1873,H13834500,H13834464,1,1/12/2022,30/12/2022,18,DRAWWORK,POW,1.0
1874,H13834503,H13834464,1,1/12/2022,30/12/2022,12,DRAWWORK,LEK|POW|JSU|ZSF,0.5
1875,H13834506,H13834464,1,1/12/2022,30/12/2022,18,DRAWWORK,ZSF|LEK,1.0
1876,H13834509,H13834464,1,1/12/2022,30/12/2022,12,DIESEL,LEK|POW,1.5
1877,H13834512,H13834464,1,1/12/2022,30/12/2022,31,DRAWWORK,NAJ|JSU,0.5
1878,H13834515,H13834464,1,1/12/2022,30/12/2022,10,GENERATOR,ZSF|NAJ|POW,0.5
1879,H13834518,H13834464,1,1/12/2022,30/12/2022,58,DRAWWORK,JSU,1.5
1880,H13834521,H13834464,1,1/12/2022,30/12/2022,29,MUDPUMP,NAJ|LEK,1.0
1881,H13834524,H13834464,1,1/12/2022,30/12/2022,12,GENERATOR,POW,0.5
1882,H13834527,H13834464,1,1/12/2022,30/12/2022,53,MUDPUMP,JSU|LEK|POW,0.5
1883,H13834530,,1,1/12/2022,30/12/2022,49,MUDPUMP,LEK,1.0
1884,H13834536,H13834530,1,1/12/2022,30/12/2022,39,MUDPUMP,NAJ|JSU|LEK,2.0
1885,H13834542,H13834530,1,1/12/2022,30/12/2022,33,DIESEL,NAJ|LEK|ZSF,1.5
1886,H13834548,H13834530,1,1/12/2022,30/12/2022,31,GENERATOR,POW,0.5
1887,H13834554,H13834530,1,1/12/2022,30/12/2022,20,DIESEL,NAJ|LEK,2.0
1888,H13834560,H13834530,1,1/12/2022,30/12/2022,53,DRILL,JSU|NAJ|POW,0.5
1889,H13834566,H13834530,1,1/12/2022,30/12/2022,2,GENERATOR,JSU|POW,1.0
1890,H13834572,H13834530,1,1/12/2022,30/12/2022,12,DIESEL,POW|ZSF,2.0
1891,H13834578,H13834530,1,1/12/2022,30/12/2022,42,DRAWWORK,LEK|POW|NAJ,2.0
1892,H13834584,H13834530,1,1/12/2022,30/12/2022,28,DRILL,POW|JSU,0.5
1893,H13834590,H13834530,1,1/12/2022,30/12/2022,11,GENERATOR,LEK|JSU|NAJ|POW,1.0
1894,H13834596,H13834530,1,1/12/2022,30/12/2022,23,DRAWWORK,LEK|NAJ|ZSF,1.0
1895,H13834602,H13834530,1,1/12/2022,30/12/2022,23,DRAWWORK,JSU|NAJ,0.5
1896,H13834608,H13834530,1,1/12/2022,30/12/2022,22,GENERATOR,NAJ|ZSF,1.0
1897,H13834614,H13834530,1,1/12/2022,30/12/2022,21,DIESEL,POW|NAJ,1.5
1898,H13834620,H13834530,1,1/12/2022,30/12/2022,12,GENERATOR,JSU|POW|LEK|NAJ,0.5
1899,H13834626,H13834530,1,1/12/2022,30/12/2022,13,MUDPUMP,NAJ,0.5
1900,H13834632,H13834530,1,1/12/2022,30/12/2022,13,GENERATOR,NAJ|POW|ZSF|LEK,1.5
1901,H13834638,H13834530,1,1/12/2022,30/12/2022,40,DRAWWORK,NAJ|ZSF|JSU,1.0
1902,H13834644,H13834530,1,1/12/2022,30/12/2022,12,MUDPUMP,ZSF,0.5
1903,H13834650,H13834530,1,1/12/2022,30/12/2022,43,DIESEL,JSU|POW,0.5
1904,H13834656,H13834530,1,1/12/2022,30/12/2022,12,DRAWWORK,NAJ,1.0
1905,H13834662,H13834530,1,1/12/2022,30/12/2022,61,DRILL,ZSF,2.0
1906,H13834668,H13834530,1,1/12/2022,30/12/2022,9,DRAWWORK,NAJ|POW|JSU|ZSF,1.5
1907,H13834674,H13834530,1,1/12/2022,30/12/2022,52,DRILL,ZSF|NAJ,0.5
1908,H13834680,,1,1/12/2022,30/12/2022,48,GENERATOR,NAJ|ZSF|LEK|JSU,2.0
1909,H13834683,H13834680,1,1/12/2022,30/12/2022,9,MUDPUMP,JSU|NAJ,1.0
1910,H13834686,H13834680,1,1/12/2022,30/12/2022,8,GENERATOR,NAJ|LEK|POW|ZSF,2.0
1911,H13834689,H13834680,1,1/12/2022,30/12/2022,28,MUDPUMP,POW|NAJ|LEK|JSU,1.5
